Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2012","2012","1000 ha","2799.078","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2013","2013","1000 ha","2748.932","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2014","2014","1000 ha","2698.786","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2015","2015","1000 ha","2648.64","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2016","2016","1000 ha","2620.544","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2017","2017","1000 ha","2592.448","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2018","2018","1000 ha","2564.352","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2019","2019","1000 ha","2536.256","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2020","2020","1000 ha","2508.16","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2021","2021","1000 ha","2480.062","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2022","2022","1000 ha","2451.964","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2023","2023","1000 ha","2423.866","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2024","2024","1000 ha","2395.768","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2025","2025","1000 ha","2367.67","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","2532.61","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","2472.624","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","2412.638","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","2352.652","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","2292.666","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","2232.68","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","2194.746","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","2156.812","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","2118.878","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","2080.944","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","2043.01","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","2005.076","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","1967.142","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","1929.208","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","1891.274","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","1853.34","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2010","2010","1000 ha","366.76","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2011","2011","1000 ha","376.6","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2012","2012","1000 ha","386.44","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2013","2013","1000 ha","396.28","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2014","2014","1000 ha","406.12","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2015","2015","1000 ha","415.96","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2016","2016","1000 ha","425.8","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2017","2017","1000 ha","435.64","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2018","2018","1000 ha","445.48","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2019","2019","1000 ha","455.32","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2020","2020","1000 ha","465.16","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2021","2021","1000 ha","474.998","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2022","2022","1000 ha","484.836","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2023","2023","1000 ha","494.674","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2024","2024","1000 ha","504.512","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6716","Planted Forest","2025","2025","1000 ha","514.35","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2010","2010","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2011","2011","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2012","2012","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2013","2013","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2014","2014","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2015","2015","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2016","2016","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2017","2017","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2018","2018","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2019","2019","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2020","2020","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2021","2021","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2022","2022","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6600","Country area","2023","2023","1000 ha","60355","A","Official figure",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2010","2010","1000 ha","9548","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2011","2011","1000 ha","9578.4","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2012","2012","1000 ha","9608.8","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2013","2013","1000 ha","9639.2","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2014","2014","1000 ha","9669.6","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2015","2015","1000 ha","9700","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2016","2016","1000 ha","9740","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2017","2017","1000 ha","9780","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2018","2018","1000 ha","9820","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2019","2019","1000 ha","9860","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2020","2020","1000 ha","9900","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2021","2021","1000 ha","9938","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2022","2022","1000 ha","9976","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2023","2023","1000 ha","10014","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2024","2024","1000 ha","10052","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6646","Forest land","2025","2025","1000 ha","10090","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","4731","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","4750.4","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","4769.8","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","4789.2","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","4808.6","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","4828","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","4872.8","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","4917.6","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","4962.4","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","5007.2","I","Value imputed by a receiving agency",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","5052","X","Figure from external organization",""
"RL","Land Use","804","Ukraine","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","5090","I","Value imputed by a receiving agency",""
